ROTT,ROTT_min,ROTT_mean,ROTT_dev,ROTT_ROTT_mean,ROTT_ROTT_min,ROTT_min_mean,ROTT_ROTT_mean_dev,IAT,IATmin,IATmax,IATmean,IAT与最小值比,IAT与最大值比,IAT与平均值比,临近IAT比值,Numloss,丢包类别
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003802,-0.000002,0.999484,1,0.99948427,0.998969,0.0008,0.0008,0.0016,0.001552,1,0.5,0.5154639,0.5,2,-1
0.0039,0.0038,0.003803,0.000097,1.025498,1.026316,0.999203187,1.05233,0.0009,0.0009,0.0016,0.0015781,1,0.5625,0.570297,0.5625,2,-1
0.0039,0.0038,0.003803,0.000097,1.025498,1.026316,0.999203187,1.05233,0.001,0.001,0.0016,0.0015812,1,0.625,0.6324111,0.625,1,-1
0.0039,0.0038,0.003801,0.000099,1.026019,1.026316,0.999710899,1.053428,0.0009,0.0009,0.0016,0.0015922,1,0.5625,0.5652477,0.5625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0049,0.0038,0.003888,0.001012,1.26045,1.289474,0.977491961,1.704348,0.0008,0.0008,0.0016,0.0015087,1,0.5,0.5302594,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.005,0.0038,0.00387,0.00113,1.29199,1.315789,0.981912145,1.824818,0.0008,0.0008,0.0016,0.001531,1,0.5,0.5225225,0.8888889,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015871,1,0.75,0.7560976,0.75,3,-1
0.0039,0.0038,0.003803,0.000097,1.025472,1.026316,0.999178307,1.052277,0.0014,0.0014,0.0016,0.0015935,1,0.875,0.8785425,0.875,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0016,0.0015969,1,0.9375,0.9393346,0.9375,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003845,-0.000045,0.988282,1,0.988282366,0.976836,0.0016,0.0008,0.0016,0.0015467,2,1,1.0344828,1,1,1
0.0038,0.0038,0.003893,-0.000093,0.976147,1,0.976146789,0.953405,0.0016,0.0008,0.0016,0.0013538,2,1,1.1818182,1,1,1
0.0047,0.0038,0.003914,0.000786,1.20073,1.236842,0.97080292,1.502283,0.0008,0.0008,0.0016,0.0014418,1,0.5,0.554855,1,1,-1
0.004,0.0038,0.0039,0.0001,1.025641,1.052632,0.974358974,1.052632,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003823,0.000077,1.020121,1.026316,0.993963783,1.041068,0.0008,0.0008,0.0016,0.0014,1,0.5,0.5714286,0.5,2,-1
0.0039,0.0038,0.003833,0.000067,1.017391,1.026316,0.991304348,1.035398,0.0009,0.0009,0.0016,0.00125,1,0.5625,0.72,0.5625,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.003825,-0.000025,0.993464,1,0.993464052,0.987013,0.001,0.001,0.0016,0.0013667,1,0.625,0.7317073,0.625,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0011,0.0011,0.0016,0.00135,1,0.6875,0.8148148,0.6875,1,-1
0.0039,0.0038,0.003803,0.000097,1.025445,1.026316,0.999151824,1.052219,0.0013,0.0013,0.0016,0.00159,1,0.8125,0.8176101,0.8125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.00145,1,0.8125,0.8965517,0.8125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0014,0.0014,0.0016,0.0015933,1,0.875,0.8786611,0.875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0016,0.001597,1,0.9375,0.9392789,0.9375,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0054,0.0038,0.003896,0.001504,1.385932,1.421053,0.975285171,2.256966,0.0008,0.0008,0.0016,0.0015385,1,0.5,0.52,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,3,-1
0.0038,0.0038,0.003808,-0.000008,0.997812,1,0.997811816,0.995633,0.0016,0.0015,0.0016,0.0015909,1.0666667,1,1.0057143,1,1,-1
0.0044,0.0038,0.003829,0.000571,1.149254,1.157895,0.992537313,1.350877,0.0008,0.0008,0.0016,0.00156,1,0.5,0.5128205,0.5,1,-1
0.0039,0.0039,0.0042,-0.0003,0.928571,1,0.928571429,0.866667,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0043,0.0038,0.003816,0.000484,1.126945,1.131579,0.995904996,1.290807,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,1,-1
0.0042,0.0038,0.003812,0.000388,1.101852,1.105263,0.99691358,1.226804,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0042,0.0038,0.003812,0.000388,1.101852,1.105263,0.99691358,1.226804,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,2,-1
0.0041,0.0038,0.003809,0.000291,1.076372,1.078947,0.997613365,1.165375,0.0008,0.0008,0.0016,0.001575,1,0.5,0.5079365,0.5,2,-1
0.004,0.0038,0.003806,0.000194,1.050955,1.052632,0.998407643,1.107383,0.0008,0.0008,0.0016,0.001575,1,0.5,0.5079365,0.5,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003802,0.000098,1.025673,1.026316,0.999373826,1.052699,0.0009,0.0008,0.0016,0.0015439,1.125,0.5625,0.5829384,0.5625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0009,0.0009,0.0016,0.0015788,1,0.5625,0.5700576,0.5625,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.001,0.001,0.0016,0.0015812,1,0.625,0.6324111,0.625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003811,-0.000011,0.997163,1,0.997163121,0.994342,0.0011,0.0008,0.0016,0.0015417,1.375,0.6875,0.7135135,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003806,-0.000006,0.998358,1,0.998357964,0.996721,0.0012,0.0008,0.0016,0.0015683,1.5,0.75,0.7651822,0.75,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.0015909,1,0.8125,0.8171429,0.8125,2,-1
0.0039,0.0038,0.003803,0.000097,1.025498,1.026316,0.999203187,1.05233,0.0014,0.0014,0.0016,0.0015937,1,0.875,0.8784314,0.875,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0015,0.0015,0.0016,0.001597,1,0.9375,0.9392789,0.9375,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0016,0.001597,1,0.9375,0.9392789,0.9375,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,-1
0.0038,0.0038,0.003816,-0.000016,0.995722,1,0.995721925,0.99148,0.0016,0.0008,0.0016,0.0015667,2,1,1.0212766,1,1,1
0.0054,0.0038,0.003915,0.001485,1.37931,1.421053,0.970625798,2.222222,0.0009,0.0008,0.0016,0.0015211,1.125,0.5625,0.5916955,1.125,1,-1
0.0038,0.0038,0.003817,-0.000017,0.995633,1,0.995633188,0.991304,0.0016,0.0015,0.0016,0.00158,1.0666667,1,1.0126582,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0053,0.0038,0.004533,0.000767,1.169118,1.394737,0.838235294,1.40708,0.0008,0.0008,0.0009,0.00085,1,0.8888889,0.9411765,0.8888889,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.003938,0.000463,1.11746,1.157895,0.965079365,1.266187,0.0009,0.0008,0.0016,0.0012714,1.125,0.5625,0.7078652,1.125,1,-1
0.0042,0.0038,0.003812,0.000387,1.101639,1.105263,0.996721311,1.226277,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,1,-1
0.0041,0.0038,0.003809,0.000291,1.076448,1.078947,0.997683398,1.165552,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0038,0.004,0.0007,1.175,1.236842,0.95,1.424242,0.0008,0.0008,0.0016,0.00137,1,0.5,0.5839416,0.8888889,1,-1
0.004,0.0038,0.003806,0.000194,1.050903,1.052632,0.998357964,1.107266,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,2,-1
0.0039,0.0038,0.003803,0.000097,1.025498,1.026316,0.999203187,1.05233,0.001,0.001,0.0016,0.0015812,1,0.625,0.6324111,0.625,2,-1
0.0039,0.0038,0.003803,0.000097,1.025498,1.026316,0.999203187,1.05233,0.0011,0.0011,0.0016,0.0015844,1,0.6875,0.6942801,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015879,1,0.75,0.7557252,0.75,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015879,1,0.75,0.7557252,0.75,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.0015906,1,0.8125,0.8172888,0.8125,3,-1
0.0038,0.0038,0.003809,-0.000009,0.997577,1,0.997576737,0.995165,0.0015,0.0008,0.0016,0.0015734,1.875,0.9375,0.9533267,0.9375,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003876,0.000024,1.006276,1.026316,0.980474198,1.012632,0.0008,0.0008,0.0016,0.0014918,1,0.5,0.5362718,0.8888889,1,-1
0.0043,0.0038,0.003816,0.000484,1.126796,1.131579,0.995773457,1.290416,0.0008,0.0008,0.0016,0.0015733,1,0.5,0.5084746,0.5,3,-1
0.0042,0.0038,0.003812,0.000387,1.101639,1.105263,0.996721311,1.226277,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,1,-1
0.0041,0.0038,0.00395,0.00015,1.037975,1.078947,0.962025316,1.078947,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0041,0.0038,0.003809,0.000291,1.076292,1.078947,0.997538966,1.165187,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,2,-1
0.0039,0.0038,0.003809,0.000091,1.024006,1.026316,0.997749437,1.049193,0.0008,0.0008,0.0016,0.0015529,1,0.5,0.5151515,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0047,0.0047,0,1,1,1,1,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0009,0.0009,0.0016,0.0015781,1,0.5625,0.570297,0.5625,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.001,0.001,0.0016,0.0015818,1,0.625,0.6321839,0.625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.001,0.001,0.0016,0.0015818,1,0.625,0.6321839,0.625,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0011,0.0011,0.0016,0.0015848,1,0.6875,0.6940727,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003857,-0.000057,0.985268,1,0.98526812,0.970964,0.0012,0.0008,0.0016,0.0015163,1.5,0.75,0.791411,0.75,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.0015903,1,0.8125,0.8174442,0.8125,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003842,-0.000042,0.989041,1,0.989041096,0.97832,0.0008,0.0008,0.0016,0.0015056,1,0.5,0.5313653,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003813,-0.000013,0.996616,1,0.996615905,0.993255,0.0016,0.0008,0.0016,0.0015738,2,1,1.0166667,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003807,-0.000007,0.998179,1,0.998179454,0.996366,0.0016,0.0008,0.0016,0.001584,2,1,1.010101,2,1,1
0.0054,0.0038,0.00387,0.00153,1.395458,1.421053,0.981989037,2.30829,0.0009,0.0008,0.0016,0.0015531,1.125,0.5625,0.5794769,1.125,1,-1
0.0038,0.0038,0.003809,-0.000009,0.997613,1,0.997613365,0.995238,0.0016,0.0015,0.0016,0.00159,1.0666667,1,1.0062893,1,1,-1
0.0044,0.0038,0.003827,0.000573,1.149644,1.157895,0.992874109,1.351955,0.0008,0.0008,0.0016,0.0015619,1,0.5,0.5121951,0.5,2,-1
0.0043,0.0038,0.003815,0.000485,1.127085,1.131579,0.996028594,1.291174,0.0008,0.0008,0.0016,0.001575,1,0.5,0.5079365,0.5,3,-1
0.0042,0.0038,0.003812,0.000387,1.101639,1.105263,0.996721311,1.226277,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.004,0.0038,0.003808,0.000192,1.050505,1.052632,0.997979798,1.106383,0.0008,0.0008,0.0016,0.0015625,1,0.5,0.512,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003804,0.000096,1.025192,1.026316,0.99890471,1.051685,0.0008,0.0008,0.0016,0.0015489,1,0.5,0.5164835,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0038,0.003895,0.000805,1.206675,1.236842,0.975609756,1.521036,0.0008,0.0008,0.0016,0.0014789,1,0.5,0.5409253,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0009,0.0009,0.0016,0.0015774,1,0.5625,0.5705521,0.5625,3,-1
0.0039,0.0038,0.003803,0.000097,1.025472,1.026316,0.999178307,1.052277,0.0011,0.0011,0.0016,0.0015839,1,0.6875,0.694501,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0011,0.0011,0.0016,0.0015848,1,0.6875,0.6940727,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015879,1,0.75,0.7557252,0.75,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003819,-0.000019,0.994932,1,0.994932432,0.989916,0.0016,0.0008,0.0016,0.0015467,2,1,1.0344828,1,1,1
0.0039,0.0038,0.003812,0.000087,1.022951,1.026316,0.996721311,1.04698,0.0014,0.0008,0.0016,0.0015617,1.75,0.875,0.8964578,0.875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0014,0.0014,0.0016,0.0015939,1,0.875,0.878327,0.875,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0016,0.0015969,1,0.9375,0.9393346,0.9375,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003812,-0.000012,0.996834,1,0.996834012,0.993688,0.0016,0.0008,0.0016,0.0015719,2,1,1.0178571,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0053,0.0038,0.003821,0.001479,1.387166,1.394737,0.994571539,2.263524,0.0009,0.0008,0.0016,0.0015769,1.125,0.5625,0.5707525,1.125,1,-1
0.0038,0.0038,0.003809,-0.000009,0.997613,1,0.997613365,0.995238,0.0016,0.0015,0.0016,0.00159,1.0666667,1,1.0062893,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0038,0.004031,0.000669,1.166031,1.236842,0.942748092,1.398169,0.0008,0.0008,0.0016,0.0014083,1,0.5,0.5680473,0.8888889,1,-1
0.0043,0.0038,0.003816,0.000484,1.126945,1.131579,0.995904996,1.290807,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0042,0.0038,0.003857,0.000343,1.088889,1.105263,0.985185185,1.195122,0.0009,0.0008,0.0016,0.0014231,1.125,0.5625,0.6324324,1.125,1,-1
0.004,0.0038,0.003806,0.000194,1.050903,1.052632,0.998357964,1.107266,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,1,-1
0.0039,0.0038,0.00385,0.00005,1.012987,1.026316,0.987012987,1.026316,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003804,0.000096,1.025237,1.026316,0.998948475,1.05178,0.0009,0.0008,0.0016,0.0015531,1.125,0.5625,0.5795007,0.5625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003803,-0.000003,0.999138,1,0.999137931,0.998277,0.0016,0.0008,0.0016,0.0015733,2,1,1.0169492,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.00385,-0.00005,0.987013,1,0.987012987,0.974359,0.0008,0.0008,0.0016,0.0014872,1,0.5,0.5379113,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015871,1,0.75,0.7560976,0.75,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003967,-0.000167,0.957983,1,0.957983193,0.919355,0.0014,0.0011,0.0014,0.00125,1.2727273,1,1.12,1.2727273,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0016,0.001597,1,0.9375,0.9392789,0.9375,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0054,0.0038,0.003825,0.001575,1.411839,1.421053,0.993516001,2.400427,0.0009,0.0008,0.0016,0.001575,1.125,0.5625,0.5714286,1.125,1,-1
0.0038,0.0038,0.003808,-0.000008,0.997812,1,0.997811816,0.995633,0.0016,0.0015,0.0016,0.0015909,1.0666667,1,1.0057143,1,1,-1
0.0045,0.0038,0.003833,0.000667,1.173913,1.184211,0.991304348,1.421053,0.0008,0.0008,0.0016,0.00156,1,0.5,0.5128205,0.5,1,-1
0.0039,0.0039,0.0042,-0.0003,0.928571,1,0.928571429,0.866667,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0043,0.0038,0.003816,0.000484,1.126945,1.131579,0.995904996,1.290807,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,3,-1
0.0042,0.0038,0.003812,0.000387,1.101639,1.105263,0.996721311,1.226277,0.0008,0.0008,0.0016,0.0015742,1,0.5,0.5081967,0.5,1,-1
0.0041,0.0038,0.003809,0.000291,1.076448,1.078947,0.997683398,1.165552,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0041,0.0038,0.003809,0.000291,1.076448,1.078947,0.997683398,1.165552,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.004,0.0038,0.003806,0.000194,1.051005,1.052632,0.998454405,1.107492,0.0008,0.0008,0.0016,0.0015758,1,0.5,0.5076923,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003803,0.000097,1.025401,1.026316,0.999108734,1.052126,0.0008,0.0008,0.0016,0.0015586,1,0.5,0.5132743,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0038,0.003895,0.000805,1.206757,1.236842,0.975675676,1.521295,0.0008,0.0008,0.0016,0.0014722,1,0.5,0.5433962,0.8888889,1,-1
0.0039,0.0038,0.003803,0.000097,1.025472,1.026316,0.999178307,1.052277,0.0009,0.0009,0.0016,0.0015774,1,0.5625,0.5705521,0.5625,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.001,0.001,0.0016,0.0015806,1,0.625,0.6326531,0.625,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0011,0.0011,0.0016,0.0015848,1,0.6875,0.6940727,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003805,-0.000005,0.998567,1,0.998566651,0.997137,0.0012,0.0008,0.0016,0.001563,1.5,0.75,0.7677725,0.75,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0013,0.0013,0.0016,0.0015909,1,0.8125,0.8171429,0.8125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.0015909,1,0.8125,0.8171429,0.8125,1,-1
0.0039,0.0038,0.003803,0.000097,1.025522,1.026316,0.999226605,1.052381,0.0014,0.0014,0.0016,0.0015939,1,0.875,0.878327,0.875,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0014,0.0014,0.0016,0.0015937,1,0.875,0.8784314,0.875,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0016,0.0015969,1,0.9375,0.9393346,0.9375,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003805,-0.000005,0.998596,1,0.998595787,0.997196,0.0016,0.0008,0.0016,0.0015877,2,1,1.0077519,1,2,-1
0.0038,0.0038,0.003803,-0.000003,0.999227,1,0.999226605,0.998454,0.0016,0.0015,0.0016,0.001597,1.0666667,1,1.0018975,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003804,-0.000004,0.998972,1,0.998971949,0.997946,0.0016,0.0008,0.0016,0.001591,2,1,1.0056497,1,1,-1
